"smis_reference","event_date","period","place","report_title","sub_event","injury_degree_2013","fwi_2013"
SMIS4381012,2024-07-12 00:00:00.000,202404,Etches Park LMD (Derby),Personal accident form,person interaction,Non-severe,0.001
SMIS4382132,2024-07-12 08:30:00.000,202404,Whitemoor Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4381811,2024-07-12 09:00:00.000,202404,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4381072,2024-07-12 09:40:00.000,202404,Freightliner Liverpool,Personal accident form,person interaction,Non-severe,0.001
SMIS4381720,2024-07-15 12:30:00.000,202404,Clacton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4381457,2024-07-15 13:30:00.000,202404,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4381449,2024-07-15 13:45:00.000,202404,Freightliner Felixstowe,Personal accident form,person interaction,Non-severe,0.001
SMIS4381408,2024-07-15 22:20:00.000,202404,Exeter Olds View Depot MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4381590,2024-07-17 23:45:00.000,202404,Millerhill,Personal accident form,person interaction,Non-severe,0.001
SMIS4382042,2024-07-21 15:15:00.000,202405,Ilford LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4393548,2024-07-24 00:00:00.000,202405,Eastleigh,Personal accident form,person interaction,Non-severe,0.001
SMIS4382463,2024-07-27 03:00:00.000,202405,Tyseley LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4382253,2024-07-28 09:46:00.000,202405,East Ham LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4383736,2024-07-29 08:00:00.000,202405,Aylesbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4382420,2024-07-30 18:30:00.000,202405,Doncaster Wood Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4382534,2024-08-01 03:07:00.000,202405,Crown Point LMD (Norwich),Personal accident form,person interaction,Non-severe,0.001
SMIS4383630,2024-08-02 14:05:00.000,202405,Old Oak Common LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4383321,2024-08-03 03:32:00.000,202405,Lovers Walk TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4383420,2024-08-08 23:10:00.000,202405,Wigan Springs Branch TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4383263,2024-08-10 00:00:00.000,202405,Etches Park LMD (Derby),Personal accident form,person interaction,Non-severe,0.001
SMIS4383428,2024-08-10 20:10:00.000,202405,Shrub Hill LMD (Worcester),Personal accident form,person interaction,Non-severe,0.001
SMIS4383556,2024-08-13 20:00:00.000,202405,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4383936,2024-08-13 20:00:00.000,202405,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4383783,2024-08-15 11:10:00.000,202405,Clacton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4384269,2024-08-17 23:20:00.000,202405,Crown Point LMD (Norwich),Personal accident form,person interaction,Non-severe,0.001
SMIS4384183,2024-08-19 02:30:00.000,202406,Allerton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4393591,2024-08-20 00:00:00.000,202406,Toton TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4384251,2024-08-21 01:00:00.000,202406,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4384416,2024-08-21 23:29:00.000,202406,Doncaster Marshgate Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4394197,2024-08-29 00:00:00.000,202406,Axiom Stoke Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4393593,2024-08-29 00:00:00.000,202406,Acton Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4384908,2024-08-29 14:53:00.000,202406,Ebbw Jct MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4384775,2024-08-30 08:00:00.000,202406,Freightliner Leeds,Personal accident form,person interaction,Non-severe,0.001
SMIS4385239,2024-09-04 00:00:00.000,202406,Etches Park LMD (Derby),Personal accident form,person interaction,Non-severe,0.001
SMIS4386229,2024-09-04 11:30:00.000,202406,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4385238,2024-09-04 13:24:00.000,202406,Eastcroft LMD (Nottingham),Personal accident form,person interaction,Non-severe,0.001
SMIS4386844,2024-09-06 16:00:00.000,202406,Bournemouth Middle Sidings,Personal accident form,person interaction,Non-severe,0.001
SMIS4387066,2024-09-09 21:50:00.000,202406,Fratton Tcd (LMD),Personal accident form,person interaction,Non-severe,0.001
SMIS4385697,2024-09-10 01:44:00.000,202406,Bradwell Sidings GF,Personal accident form,person interaction,Non-severe,0.001
SMIS4385739,2024-09-11 02:45:00.000,202406,Ramsgate Train Maintenance Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4386232,2024-09-11 22:30:00.000,202406,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4386242,2024-09-12 00:42:00.000,202406,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4387126,2024-09-13 15:00:00.000,202406,Woking Up Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4386796,2024-09-18 04:40:00.000,202407,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4388818,2024-09-19 01:00:00.000,202407,Aylesbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4387122,2024-09-19 12:45:00.000,202407,Bournemouth Middle Sidings,Personal accident form,person interaction,Severe 7,0.01
SMIS4388439,2024-09-20 06:45:00.000,202407,Ilford LMD (London),Personal accident form,person interaction,Specified,0.125
SMIS4387416,2024-09-20 16:30:00.000,202407,Waterloo Siding,Personal accident form,person interaction,Non-severe,0.001
SMIS4386832,2024-09-23 13:30:00.000,202407,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4386835,2024-09-23 15:45:00.000,202407,Crown Point LMD (Norwich),Personal accident form,person interaction,Non-severe,0.001
SMIS4386990,2024-09-24 00:00:00.000,202407,Etches Park LMD (Derby),Personal accident form,person interaction,Non-severe,0.001
SMIS4387297,2024-09-26 12:00:00.000,202407,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4387329,2024-09-27 11:00:00.000,202407,Guide Bridge MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4387111,2024-09-29 11:45:00.000,202407,Bow Sidings,Personal accident form,person interaction,Non-severe,0.001
SMIS4388073,2024-10-01 00:01:00.000,202407,Slade Green LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4387540,2024-10-02 08:05:00.000,202407,Slade Green LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4387958,2024-10-09 00:08:00.000,202407,Exeter Olds View Depot MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4388600,2024-10-15 03:25:00.000,202408,Corkerhill CSMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4388629,2024-10-15 12:30:00.000,202408,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4389370,2024-10-15 13:00:00.000,202408,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4393649,2024-10-19 00:00:00.000,202408,Toton TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4393650,2024-10-21 00:00:00.000,202408,Wigan Nw MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4389271,2024-10-22 15:42:00.000,202408,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4389285,2024-10-24 00:17:00.000,202408,Bristol Queen Anne Rd MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4389606,2024-10-25 03:00:00.000,202408,Haymarket LMD (Edinburgh),Personal accident form,person interaction,Non-severe,0.001
SMIS4390081,2024-10-25 08:50:00.000,202408,Aylesbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4390295,2024-10-27 21:50:00.000,202408,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Severe 7,0.01
SMIS4389559,2024-10-28 05:17:00.000,202408,Burdon Road Sidings,Personal accident form,person interaction,Non-severe,0.001
SMIS4389834,2024-10-28 23:00:00.000,202408,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4390316,2024-10-30 01:50:00.000,202408,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4390278,2024-10-31 10:41:00.000,202408,Salisbury LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4393656,2024-11-01 00:00:00.000,202408,Crewe Iemd,Personal accident form,person interaction,Non-severe,0.001
SMIS4390616,2024-11-04 09:30:00.000,202408,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4390173,2024-11-04 10:10:00.000,202408,Ilford LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4390639,2024-11-05 04:15:00.000,202408,Heaton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4390372,2024-11-06 21:00:00.000,202408,Eastleigh,Personal accident form,person interaction,Non-severe,0.001
SMIS4393658,2024-11-08 00:00:00.000,202408,Crewe Iemd,Personal accident form,person interaction,Non-severe,0.001
SMIS4390474,2024-11-08 04:15:00.000,202408,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4390550,2024-11-08 10:37:00.000,202408,Sandwell and Dudley Depot,Personal accident form,person interaction,Severe 7,0.01
SMIS4393639,2024-11-09 00:00:00.000,202408,Toton TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4390635,2024-11-10 00:03:00.000,202409,Ilford LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4392196,2024-11-12 03:00:00.000,202409,Lovers Walk TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4391007,2024-11-13 01:45:00.000,202409,Shrub Hill LMD (Worcester),Personal accident form,person interaction,Non-severe,0.001
SMIS4392204,2024-11-19 00:15:00.000,202409,Peterborough Spittal House MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4391315,2024-11-19 18:40:00.000,202409,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4391489,2024-11-20 09:15:00.000,202409,Ilford LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4391541,2024-11-22 19:00:00.000,202409,Ashford depot (carriage sidings),Personal accident form,person interaction,Non-severe,0.001
SMIS4391648,2024-11-24 08:55:00.000,202409,Exeter Olds View Depot MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4392247,2024-11-24 23:15:00.000,202409,Singlewell IMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4391956,2024-11-25 22:40:00.000,202409,Allerton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4392630,2024-11-27 22:24:00.000,202409,Ferme Park Sidings,Personal accident form,person interaction,Non-severe,0.001
SMIS4392809,2024-12-02 22:02:00.000,202409,Hornsey LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4392317,2024-12-03 01:59:00.000,202409,Shoeburyness CSD,Personal accident form,person interaction,Non-severe,0.001
SMIS4392357,2024-12-03 13:20:00.000,202409,Neville Hill Depot West console,Personal accident form,person interaction,Non-severe,0.001
SMIS4393050,2024-12-05 11:00:00.000,202409,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4392866,2024-12-09 23:10:00.000,202410,Guildford Pway depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4393023,2024-12-12 01:00:00.000,202410,Bedford Midland LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4393343,2024-12-12 14:50:00.000,202410,Tyseley LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4393431,2024-12-13 14:50:00.000,202410,Sandwell and Dudley Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4393501,2024-12-17 01:00:00.000,202410,Fratton Tcd (LMD),Personal accident form,person interaction,Non-severe,0.001
SMIS4393440,2024-12-17 11:51:00.000,202410,DRS Motherwell,Personal accident form,person interaction,Severe 7,0.01
SMIS4394339,2024-12-17 23:00:00.000,202410,Lovers Walk TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4393590,2024-12-17 23:40:00.000,202410,Liverpool Edge Hill MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4394093,2024-12-18 12:00:00.000,202410,Bristol St Philips Marsh LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4394022,2024-12-20 23:30:00.000,202410,Tyseley LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4394662,2024-12-22 11:30:00.000,202410,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4394001,2024-12-23 08:50:00.000,202410,Plymouth Tavistock JCN MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4394276,2024-12-30 00:00:00.000,202410,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4394426,2025-01-01 23:59:00.000,202410,Reading Traincare Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4394610,2025-01-06 08:00:00.000,202411,Tyne Yard (Incl Tcd),Personal accident form,person interaction,Non-severe,0.001
SMIS4394774,2025-01-07 10:30:00.000,202411,Birkenhead Central LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4394811,2025-01-08 14:30:00.000,202411,Ramsgate Train Maintenance Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4395734,2025-01-08 23:39:00.000,202411,Hornsey LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4395415,2025-01-10 02:20:00.000,202411,Canton Buildings MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4395742,2025-01-12 15:30:00.000,202411,Selhurst Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4395833,2025-01-13 15:17:00.000,202411,Hornsey LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4396271,2025-01-20 09:50:00.000,202411,Three Bridges MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4395796,2025-01-21 00:00:00.000,202411,Etches Park LMD (Derby),Personal accident form,person interaction,Non-severe,0.001
SMIS4396109,2025-01-21 22:50:00.000,202411,Newton Heath LMD (Manchester),Personal accident form,person interaction,Severe 7,0.01
SMIS4396131,2025-01-27 00:25:00.000,202411,Jersey Sidings (Weymouth),Personal accident form,person interaction,Non-severe,0.001
SMIS4396929,2025-01-27 02:40:00.000,202411,Lovers Walk TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4398399,2025-01-28 00:00:00.000,202411,Toton TMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4396303,2025-01-28 11:09:00.000,202411,Plymouth Tavistock JCN MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4397146,2025-01-29 14:33:00.000,202411,Brighton LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4397344,2025-01-31 11:15:00.000,202411,Cambridge Adj Mill Rd MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4396839,2025-02-04 13:45:00.000,202412,Neville Hill LMD (Ns) Northern Rail,Personal accident form,person interaction,Non-severe,0.001
SMIS4397681,2025-02-06 21:00:00.000,202412,Three Bridges MDU,Personal accident form,person interaction,Non-severe,0.001
SMIS4397245,2025-02-07 06:45:00.000,202412,Newton Heath LMD (Manchester),Personal accident form,person interaction,Non-severe,0.001
SMIS4397500,2025-02-08 11:30:00.000,202412,Southend Victoria LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4397488,2025-02-08 21:30:00.000,202412,Acton Yard,Personal accident form,person interaction,Non-severe,0.001
SMIS4397484,2025-02-10 15:30:00.000,202412,Penzance (Long Rock) LMD,Personal accident form,person interaction,Non-severe,0.001
SMIS4398932,2025-02-13 10:55:00.000,202412,Wembley Depot,Personal accident form,person interaction,Non-severe,0.001
SMIS4398040,2025-02-13 22:25:00.000,202412,Stewarts Lane LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS4397878,2025-02-15 01:00:00.000,202412,Haymarket LMD (Edinburgh),Personal accident form,person interaction,Non-severe,0.001
