"smis_reference","event_date","period","place","report_title","sub_event","injury_degree_2013","fwi_2013"
SMIS4368779,2024-01-29 23:27:00.000,202311,Peterborough Bldg & Stores MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372863,2024-01-30 00:00:00.000,202311,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4369382,2024-02-07 04:20:00.000,202312,Allerton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4369497,2024-02-08 08:45:00.000,202312,Crewe Gresty,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4369510,2024-02-08 09:45:00.000,202312,Freightliner Manchester,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4369681,2024-02-09 08:41:00.000,202312,Bathgate LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4369721,2024-02-09 10:15:00.000,202312,Allerton LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4370336,2024-02-13 01:00:00.000,202312,Ashford New Town LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4369788,2024-02-13 01:38:00.000,202312,Whatley Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370217,2024-02-14 03:30:00.000,202312,Heaton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370143,2024-02-14 20:35:00.000,202312,Folkestone East Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370588,2024-02-18 01:30:00.000,202312,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4370282,2024-02-21 02:40:00.000,202312,Freightliner Manchester,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371328,2024-02-21 03:20:00.000,202312,Aylesbury South siding DOWN,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370281,2024-02-21 05:02:00.000,202312,Freightliner Leeds,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370637,2024-02-22 05:25:00.000,202312,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370643,2024-02-23 21:20:00.000,202312,Allerton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370708,2024-02-24 06:40:00.000,202312,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371570,2024-02-27 00:15:00.000,202312,Salisbury LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370860,2024-02-27 14:05:00.000,202312,Old Oak Common LMD (London),Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4370817,2024-02-28 00:00:00.000,202312,Heaton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371026,2024-02-29 15:30:00.000,202312,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4370967,2024-03-01 10:45:00.000,202312,Willesden,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371084,2024-03-04 16:05:00.000,202313,Grantham MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372435,2024-03-06 22:00:00.000,202313,Reading Napier Road MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371901,2024-03-07 01:00:00.000,202313,Fratton Tcd (LMD),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371491,2024-03-10 00:00:00.000,202313,Etches Park LMD (Derby),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371614,2024-03-11 11:16:00.000,202313,Clapham Junction LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371728,2024-03-12 05:25:00.000,202313,Kirkdale TCS (LMD) (Liverpool),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372164,2024-03-12 13:55:00.000,202313,Ilford LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4371769,2024-03-12 14:20:00.000,202313,Blackburn Bridge St MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375927,2024-03-16 01:20:00.000,202313,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372315,2024-03-16 14:50:00.000,202313,Crown Point LMD (Norwich),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372193,2024-03-19 04:30:00.000,202313,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372465,2024-03-19 07:20:00.000,202313,Bournemouth Middle Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372384,2024-03-20 23:06:00.000,202313,Ashford depot (carriage sidings),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372899,2024-03-21 03:00:00.000,202313,Crewe Carriage Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373398,2024-03-21 14:45:00.000,202313,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372743,2024-03-22 09:17:00.000,202313,Reading Train Care Depot (from 01/07/2013),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373463,2024-03-22 10:50:00.000,202313,Stewarts Lane LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373697,2024-03-22 16:40:00.000,202313,Hornsey LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372762,2024-03-23 14:00:00.000,202313,Aylesbury LMD,Personal accident form,slip trip or fall,Specified,0.125
SMIS4376840,2024-03-23 21:45:00.000,202313,Preston Croft Street LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372724,2024-03-26 05:30:00.000,202313,Heaton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372827,2024-03-26 11:35:00.000,202313,Slade Green LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4372981,2024-03-26 19:42:00.000,202313,Corkerhill CSMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373104,2024-03-28 04:00:00.000,202313,Hither Green IMU MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373199,2024-04-02 02:00:00.000,202401,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373494,2024-04-02 18:45:00.000,202401,Eastfield TMD (Glasgow),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373736,2024-04-04 11:00:00.000,202401,Salisbury LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4373521,2024-04-05 00:00:00.000,202401,Eastcroft LMD (Nottingham),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4374174,2024-04-09 10:10:00.000,202401,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4374290,2024-04-10 06:30:00.000,202401,Wembley Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4374830,2024-04-11 00:00:00.000,202401,Saxmundham Siding,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4374706,2024-04-14 08:15:00.000,202401,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377604,2024-04-16 12:00:00.000,202401,Axiom Stoke Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4374673,2024-04-17 04:14:00.000,202401,Bournemouth West LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4374367,2024-04-17 10:38:00.000,202401,Saltley DU Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375284,2024-04-19 22:06:00.000,202401,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4374860,2024-04-20 01:00:00.000,202401,Orient Way,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4374876,2024-04-21 01:00:00.000,202401,Ashford depot (carriage sidings),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375041,2024-04-22 22:08:00.000,202401,Clapham Junction LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375037,2024-04-23 15:41:00.000,202401,Canton Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4374979,2024-04-23 16:33:00.000,202401,Crawley New Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375030,2024-04-24 10:19:00.000,202401,Feltham Pway depot,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4375132,2024-04-25 10:30:00.000,202401,Inverness TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375294,2024-04-26 00:00:00.000,202401,Exeter Olds View Depot MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375620,2024-04-28 10:00:00.000,202402,Bournemouth West LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4376188,2024-04-30 23:45:00.000,202402,Fratton Tcd (LMD),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375585,2024-05-02 00:40:00.000,202402,Reading Traincare Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375957,2024-05-03 21:03:00.000,202402,Eurostar Engineering Centre Temple Mills,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375701,2024-05-05 04:01:00.000,202402,Doncaster Marshgate Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375718,2024-05-05 19:10:00.000,202402,Hither Green,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375959,2024-05-07 16:45:00.000,202402,Freightliner Cardiff,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4375995,2024-05-08 23:40:00.000,202402,Orient Way,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4381085,2024-05-10 08:30:00.000,202402,Allerton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4376637,2024-05-12 00:30:00.000,202402,Treherbert depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378138,2024-05-13 14:04:00.000,202402,Plumstead Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4376861,2024-05-14 10:33:00.000,202402,between Canton depot and Barry depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4376530,2024-05-15 18:30:00.000,202402,Edge Hill depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4376920,2024-05-17 22:15:00.000,202402,Crown Point LMD (Norwich),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4376903,2024-05-20 08:00:00.000,202402,Camden MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4376925,2024-05-20 13:00:00.000,202402,Tyseley LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377474,2024-05-21 08:20:00.000,202402,Brighton LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4381871,2024-05-22 00:48:00.000,202402,Letchworth (LMD),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377099,2024-05-22 09:22:00.000,202402,Blackburn - Islington Road MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4377133,2024-05-22 11:30:00.000,202402,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4377135,2024-05-22 21:00:00.000,202402,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4378307,2024-05-23 23:20:00.000,202402,Wimbledon LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377203,2024-05-24 02:00:00.000,202402,Orient Way,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377335,2024-05-25 10:30:00.000,202402,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4377297,2024-05-27 05:31:00.000,202403,Canton Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378329,2024-05-27 09:00:00.000,202403,Bournemouth Middle Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4381076,2024-05-29 09:50:00.000,202403,Allerton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377646,2024-05-30 13:30:00.000,202403,Tyseley LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378592,2024-05-31 00:20:00.000,202403,Strawberry Hill LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378479,2024-05-31 21:25:00.000,202403,Salisbury LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377702,2024-06-01 00:00:00.000,202403,Eastcroft LMD (Nottingham),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377907,2024-06-01 10:20:00.000,202403,Heaton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4377832,2024-06-03 23:27:00.000,202403,Eastleigh,Personal accident form,slip trip or fall,Specified,0.125
SMIS4378585,2024-06-06 00:38:00.000,202403,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378659,2024-06-11 10:30:00.000,202403,Blackburn Bridge St MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4378819,2024-06-11 15:00:00.000,202403,Long Valley Sidings (Basingstoke),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378530,2024-06-11 21:18:00.000,202403,London Gateway Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4379180,2024-06-13 14:00:00.000,202403,Aston Depot Nechells Birmingham B7 5TE,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378827,2024-06-14 13:28:00.000,202403,Tyne Yard (Incl Tcd),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4378977,2024-06-16 23:20:00.000,202403,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4379087,2024-06-18 09:15:00.000,202403,Orient Way,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4379237,2024-06-20 00:00:00.000,202403,Etches Park LMD (Derby),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4379795,2024-06-24 23:38:00.000,202404,Stewarts Lane LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4380154,2024-06-25 07:50:00.000,202404,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Specified,0.125
SMIS4382478,2024-06-27 12:00:00.000,202404,Aylesbury LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4380922,2024-06-28 00:00:00.000,202404,Peterborough Tcd,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4382561,2024-06-28 05:50:00.000,202404,Stourbridge Junction Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4380885,2024-07-01 18:01:00.000,202404,Old Oak Common LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4380175,2024-07-02 00:30:00.000,202404,Hull LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4380905,2024-07-09 06:30:00.000,202404,Newton Heath LMD (Manchester),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4393490,2024-07-09 07:30:00.000,202404,Stoke On Trent MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4393495,2024-07-11 00:00:00.000,202404,Cricklewood Terminal,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4381880,2024-07-11 06:24:00.000,202404,West Ealing MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4381337,2024-07-11 20:05:00.000,202404,Ayr LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4381245,2024-07-15 17:25:00.000,202404,Freightliner Felixstowe,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4381648,2024-07-18 02:46:00.000,202404,Peterborough Tcd,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4381641,2024-07-18 12:24:00.000,202404,Freightliner Cardiff,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4381959,2024-07-23 12:30:00.000,202405,Hartlepool MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4382038,2024-07-23 12:30:00.000,202405,Heaton LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4393547,2024-07-24 00:00:00.000,202405,Peterborough Tcd,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4382172,2024-07-25 04:40:00.000,202405,Orient Way,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4382297,2024-07-25 10:34:00.000,202405,Camden MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4382552,2024-07-26 08:15:00.000,202405,Swindon MDU,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4382672,2024-07-26 09:55:00.000,202405,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4382671,2024-07-26 11:45:00.000,202405,Neville Hill LMD (Ns) Northern Rail,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4382329,2024-07-27 03:30:00.000,202405,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4382482,2024-07-27 10:50:00.000,202405,Plymouth (Laira) Diesel LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4383100,2024-07-28 22:15:00.000,202405,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4382312,2024-07-29 19:17:00.000,202405,out of the yard office,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4383405,2024-08-01 00:00:00.000,202405,Wembley Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4382648,2024-08-01 20:49:00.000,202405,Shields LMD (Glasgow),Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4382708,2024-08-02 19:00:00.000,202405,Slade Green LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4382829,2024-08-05 03:10:00.000,202405,Canton Buildings MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4393582,2024-08-07 00:00:00.000,202405,Doncaster Wood Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4383358,2024-08-09 00:00:00.000,202405,Bristol St Philips Marsh LMD,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS4386154,2024-08-10 07:30:00.000,202405,Bedford Midland LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4393584,2024-08-12 00:00:00.000,202405,Acton Yard,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4386222,2024-08-12 10:30:00.000,202405,St Albans Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4384501,2024-08-13 00:45:00.000,202405,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4383776,2024-08-13 13:00:00.000,202405,Ilford LMD (London),Personal accident form,slip trip or fall,Specified,0.125
SMIS4383784,2024-08-14 11:44:00.000,202405,Salisbury LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4393589,2024-08-16 00:00:00.000,202405,Toton TMD,Personal accident form,slip trip or fall,Non-severe,0.001
